Id,SalePrice
1461,120706.937646101
1462,158216.595178394
1463,181395.329324418
1464,189297.739922904
1465,209914.070384103
1466,179274.999820364
1467,178431.923910019
1468,168923.270923795
1469,192682.851787864
1470,118063.709734068
1471,201332.448863359
1472,92381.2595522726
1473,112576.91449021
1474,163091.192421862
1475,133070.360198151
1476,409915.748949773
1477,264577.071220246
1478,340246.454361801
1479,324989.629113451
1480,488074.48222071
1481,332988.545302797
1482,237231.93667286
1483,164750.186391435
1484,183226.402931161
1485,156190.317881202
1486,199448.984664118
1487,339850.303419393
1488,244040.833163508
1489,210318.301268539
1490,191041.243267524
1491,183046.822826154
1492,89962.6755163763
1493,185221.458815088
1494,310263.555651929
1495,309296.164433804
1496,227625.490045349
1497,190549.956137128
1498,161970.253296924
1499,161518.241387933
1500,157000.064200551
1501,172890.296655146
1502,157406.460751916
1503,266019.607447055
1504,228606.761827567
1505,220630.06897938
1506,191953.345986489
1507,237124.505680312
1508,181247.577012329
1509,167041.836249247
1510,161067.82427072
1511,153133.723128604
1512,172667.016630052
1513,161446.768209076
1514,158206.733247865
1515,184605.725749121
1516,158025.591180621
1517,150028.327601744
1518,162959.146303575
1519,235216.732933462
1520,138985.196572248
1521,143423.261289479
1522,164611.887010536
1523,126555.519467846
1524,115163.202295564
1525,129439.706688878
1526,128322.446121886
1527,97318.3154937936
1528,140548.831195587
1529,138949.946464417
1530,175622.665138353
1531,123148.631834677
1532,93927.7285182329
1533,163986.376485205
1534,145505.280573374
1535,170605.822762507
1536,124923.845107144
1537,94127.3585304608
1538,167654.812466327
1539,214632.052943999
1540,126350.364456206
1541,142062.559979426
1542,159466.627806631
1543,224450.056287543
1544,84365.4538888055
1545,108217.337557765
1546,120360.999076121
1547,137921.749876257
1548,122388.734017146
1549,114445.512471422
1550,138214.1845951
1551,125223.005095557
1552,121130.597601472
1553,132729.410370995
1554,122356.710019395
1555,148084.46694675
1556,111161.021127984
1557,132952.436002263
1558,104563.769479075
1559,116411.600371828
1560,128314.187186642
1561,144151.692800706
1562,127074.694910781
1563,117469.919360172
1564,160169.002945758
1565,142371.449904989
1566,215415.618505249
1567,83959.2855532361
1568,203702.794581615
1569,143451.219330042
1570,131385.22764874
1571,115066.14808625
1572,145075.318571883
1573,236965.74152804
1574,162885.706854728
1575,220674.035458288
1576,201760.888617534
1577,210412.293862494
1578,141746.407529212
1579,147080.054668796
1580,188932.4651889
1581,139647.109337795
1582,132966.756325796
1583,347961.617583244
1584,237240.769902823
1585,142695.519702404
1586,83578.0435637405
1587,105037.417413365
1588,145789.280887902
1589,109197.392014122
1590,146685.716227727
1591,102112.938628208
1592,135929.568626496
1593,119871.938305025
1594,140699.756041514
1595,133265.895425127
1596,216454.70024444
1597,171691.750907346
1598,180435.958419043
1599,178577.942556687
1600,192013.617562206
1601,89879.6423034932
1602,111166.238365163
1603,85398.3765689965
1604,265254.364578867
1605,251352.98180477
1606,178972.943299762
1607,193059.948889323
1608,215456.58728151
1609,210318.301268539
1610,148868.983744022
1611,154089.97523618
1612,185963.049998013
1613,174166.041327299
1614,120692.387483838
1615,88727.54161113
1616,88727.54161113
1617,90641.9735481515
1618,130673.344444397
1619,135216.749684995
1620,187359.879595927
1621,137000.628308907
1622,142537.74832619
1623,276705.387918429
1624,202731.830369279
1625,128249.480221207
1626,178509.112666394
1627,192662.831168608
1628,277302.696628531
1629,173280.831571332
1630,327969.136689696
1631,233690.269057201
1632,270995.925526722
1633,159519.773789886
1634,188383.374331707
1635,172347.495652131
1636,175455.300873628
1637,159224.597989458
1638,215334.154362548
1639,190144.828973729
1640,255387.095088322
1641,186722.109420628
1642,218530.918473814
1643,247482.35677095
1644,225408.683487973
1645,158689.393848781
1646,163859.450589269
1647,169184.303423689
1648,147284.275079075
1649,134344.91893604
1650,116545.778846644
1651,117531.436475468
1652,98370.8033772916
1653,93269.9024745269
1654,169534.630110383
1655,159848.421165804
1656,158783.6409992
1657,166561.316880372
1658,157592.124458992
1659,132964.309243393
1660,142966.429441482
1661,420209.087803522
1662,432711.702302947
1663,417716.795089785
1664,419028.626503827
1665,355923.452948766
1666,310384.302418448
1667,380991.795659782
1668,353767.30346986
1669,294806.591160704
1670,362217.268807847
1671,252604.593564824
1672,475149.164713265
1673,299427.823457056
1674,238188.302044526
1675,177824.533535155
1676,169690.10759033
1677,212035.625972881
1678,473756.00060083
1679,416308.645453193
1680,330752.426181504
1681,286570.307163278
1682,297315.102899605
1683,197048.727202284
1684,174877.221237282
1685,169693.557684032
1686,187176.282454374
1687,156805.549346492
1688,183751.521354103
1689,183232.968748023
1690,173337.84636715
1691,175729.411618836
1692,248944.852986207
1693,156190.317881202
1694,169328.248140839
1695,166105.562249398
1696,261668.807224668
1697,165956.025946964
1698,342957.542899809
1699,342811.227781419
1700,237919.754451735
1701,277913.852784054
1702,299836.794785154
1703,285437.657228931
1704,305510.521594
1705,238527.534581989
1706,474993.638655022
1707,225520.333614384
1708,218327.257583988
1709,283060.641546844
1710,246495.846472145
1711,241539.499006783
1712,320353.792043918
1713,292602.031553327
1714,231802.247807368
1715,180413.981479512
1716,197319.153998575
1717,182193.772466851
1718,150816.452754036
1719,186511.47054093
1720,263175.020566524
1721,174982.53821721
1722,146799.8099456
1723,159137.993648326
1724,214910.615053845
1725,227754.943820198
1726,185588.099374195
1727,187677.751280712
1728,184768.50859018
1729,155664.750684816
1730,131516.627695426
1731,133978.673212778
1732,121887.313550607
1733,105765.426034998
1734,130789.236549834
1735,131841.128401176
1736,125940.606954315
1737,306527.473646639
1738,217850.647175252
1739,296240.465717277
1740,226502.521642315
1741,193121.751348467
1742,172890.296655146
1743,181566.841814799
1744,290683.871792953
1745,239099.847043928
1746,216472.159426634
1747,210178.64918712
1748,225102.039051243
1749,157814.136621501
1750,150176.209311577
1751,244068.386637611
1752,112428.994218802
1753,153685.567502359
1754,207797.58866054
1755,170361.902171282
1756,120847.469615853
1757,108765.094828931
1758,135634.685317722
1759,142963.641681028
1760,170709.454106521
1761,164815.055472392
1762,162057.024468496
1763,181622.142144182
1764,127862.135843404
1765,179644.048597394
1766,163168.84978366
1767,218173.154561445
1768,127560.853597352
1769,184354.589378004
1770,140712.689472056
1771,129903.023519407
1772,147418.907399486
1773,127968.025168676
1774,165109.830393714
1775,136179.196774589
1776,126117.491786371
1777,106841.692701604
1778,129918.649806641
1779,103599.787438107
1780,175576.149161286
1781,135476.020094334
1782,107687.917434444
1783,128137.770401571
1784,86362.0240891811
1785,126001.986015317
1786,133305.061820589
1787,163970.202605767
1788,69125.3301069872
1789,112174.198618429
1790,89538.2293857459
1791,199243.696637702
1792,153318.276173791
1793,158532.694759325
1794,150736.10697997
1795,137795.19261991
1796,106618.736260998
1797,137088.280679742
1798,130985.329454368
1799,106293.189070469
1800,109311.223994805
1801,131247.961346304
1802,135534.593340419
1803,168824.036426609
1804,135779.864862986
1805,146997.210368807
1806,151515.550685759
1807,153809.22847829
1808,114585.74120352
1809,102642.176486984
1810,142210.323044776
1811,99414.8990354692
1812,115767.928172235
1813,127623.289038278
1814,98125.7901573445
1815,88218.6855721289
1816,88972.1607867535
1817,119509.415982577
1818,136880.718222204
1819,125907.730223984
1820,62044.4979055102
1821,116025.069152562
1822,152240.762362416
1823,65776.9024559521
1824,142549.158611727
1825,116572.473669003
1826,93200.3002294694
1827,113468.82441742
1828,140128.402880188
1829,127159.335427888
1830,153842.622978797
1831,177298.227668376
1832,136110.816352268
1833,154390.64049187
1834,131946.893947656
1835,174944.157315445
1836,148256.355537654
1837,80063.5961149645
1838,127529.758603006
1839,93699.9853221552
1840,147405.184097793
1841,140279.91804254
1842,98463.1893626603
1843,138461.73734222
1844,124673.488537322
1845,135662.228935656
1846,157036.636872759
1847,145349.599122778
1848,65714.9853281332
1849,105233.977709281
1850,126102.895850778
1851,142257.735280147
1852,129112.11201597
1853,136709.721000139
1854,176933.972858632
1855,138101.271247177
1856,228969.108983797
1857,122020.402731847
1858,154683.565285216
1859,132494.173715211
1860,157174.213491386
1861,128958.237754046
1862,238675.775012968
1863,238675.775012968
1864,238675.775012968
1865,348485.198944293
1866,357148.301857588
1867,249939.75973294
1868,318192.324270453
1869,203429.071684951
1870,228726.75335087
1871,244322.104921148
1872,166980.712171606
1873,242261.414413476
1874,129485.267918434
1875,220966.819315051
1876,188941.547247901
1877,208716.468252981
1878,220929.54111709
1879,123740.057071426
1880,135627.89867167
1881,232618.395580512
1882,256676.215554777
1883,206313.186975347
