Id,SalePrice
1461,118135.285286512
1462,156244.983188592
1463,169399.782047563
1464,182285.629312612
1465,211051.26101315
1466,174484.496246104
1467,178438.254795048
1468,175734.864873985
1469,183446.248292994
1470,116083.792587228
1471,207063.853910116
1472,96391.3788372163
1473,111607.484324439
1474,164223.866313927
1475,138007.840527394
1476,435848.37446276
1477,260335.178030064
1478,322580.09791395
1479,305150.462877139
1480,435133.63410863
1481,318421.794344825
1482,236311.025908327
1483,183929.848855416
1484,184872.015139883
1485,156748.397058877
1486,179864.008931735
1487,342306.852252209
1488,254135.941378311
1489,200602.143317335
1490,212728.173125386
1491,178389.797235688
1492,99801.8503082571
1493,179816.169212064
1494,305552.159986037
1495,311449.261565027
1496,236206.016804786
1497,179640.604368807
1498,161971.217711752
1499,162596.409617521
1500,162904.191070752
1501,178769.310328581
1502,156796.860198436
1503,284269.88563625
1504,222493.481517664
1505,226555.845761469
1506,201762.730152857
1507,231789.979657433
1508,195011.683703713
1509,157775.087184882
1510,157148.071187133
1511,153915.538674073
1512,170116.688870397
1513,155913.97717787
1514,158955.921564669
1515,183903.479309481
1516,142488.478908951
1517,150792.799484786
1518,146707.152064885
1519,233435.708809916
1520,139254.197304244
1521,144149.020398759
1522,169256.026580238
1523,123534.452334119
1524,120072.449114206
1525,121772.459653765
1526,119796.463519592
1527,97812.7738120667
1528,136578.157249211
1529,146222.408208297
1530,178000.206117582
1531,122074.005287392
1532,100799.951992008
1533,155316.942101258
1534,141535.828891396
1535,155158.995627228
1536,123237.629939421
1537,80852.1098157499
1538,180051.841594852
1539,215163.479165874
1540,131324.845695319
1541,139543.650578665
1542,147124.016045991
1543,222367.158657281
1544,88321.6906564205
1545,103137.494674349
1546,108747.168536176
1547,131387.701891278
1548,126192.865861701
1549,106374.597514396
1550,127680.978974202
1551,125268.463853974
1552,122411.515712496
1553,138764.52814885
1554,123103.698811491
1555,150236.429155422
1556,114561.858221679
1557,122757.32985076
1558,95408.2307595732
1559,118140.781847132
1560,121547.20886259
1561,160381.637289132
1562,130241.786699373
1563,119731.295144596
1564,157806.282181409
1565,148505.35550546
1566,215173.443779651
1567,83400.7169212653
1568,200751.362292855
1569,132160.110590941
1570,124216.830972656
1571,119258.054769007
1572,145544.065028771
1573,232676.025525773
1574,153823.443776401
1575,219081.847814985
1576,206288.805214493
1577,200959.221964138
1578,147019.907616601
1579,143067.967109183
1580,180725.110881425
1581,141117.606019545
1582,120046.680571108
1583,322741.529551864
1584,248243.242798934
1585,147921.794916576
1586,84821.3217507152
1587,100538.502661867
1588,142751.256907205
1589,107646.599569225
1590,144251.89350755
1591,104245.897467815
1592,141852.068074352
1593,107058.531729493
1594,140843.168412707
1595,126822.813599818
1596,242068.290098505
1597,167299.81797097
1598,177171.844065962
1599,175919.899647888
1600,189069.077082272
1601,74489.7908165203
1602,108547.539301883
1603,85603.2106529596
1604,276481.059356186
1605,252574.546467136
1606,169116.762466915
1607,211389.367494393
1608,210947.862555056
1609,200557.915667045
1610,154213.550497481
1611,149763.83068513
1612,186380.58018075
1613,173148.841202922
1614,124115.817921239
1615,98663.3106752142
1616,98663.3106752142
1617,111021.181727243
1618,128466.811485943
1619,136028.73038909
1620,206168.621550268
1621,139126.090122585
1622,144100.023280303
1623,272216.175932865
1624,208322.253510953
1625,117596.2071245
1626,176235.094066799
1627,176168.885825195
1628,260081.113779072
1629,167816.93535771
1630,300851.477723002
1631,214126.780795673
1632,260589.515957402
1633,163035.722677348
1634,185759.861911796
1635,174044.925138014
1636,171764.374541081
1637,173619.941912694
1638,192589.5007817
1639,191282.434568371
1640,258670.693545675
1641,176873.407334278
1642,213751.856060818
1643,230806.921073305
1644,226077.621672492
1645,165778.311282853
1646,156783.114218756
1647,161642.327364211
1648,150562.706272941
1649,136743.272761707
1650,115620.88923812
1651,120650.007473581
1652,102038.060965867
1653,98586.5964365457
1654,159556.390560161
1655,156462.755715512
1656,155276.438565999
1657,158718.756053233
1658,164323.413710416
1659,132206.925822483
1660,138061.092507782
1661,500402.243773216
1662,425905.106448896
1663,423870.500333422
1664,464213.363500914
1665,364550.016267022
1666,295301.590992647
1667,335997.888446591
1668,364417.766661828
1669,299451.384787909
1670,368014.481556296
1671,248062.992357657
1672,396918.543911967
1673,296477.531392315
1674,249716.757531293
1675,196391.886157712
1676,188723.723140502
1677,214579.967930418
1678,432329.952173029
1679,349262.720982502
1680,329586.494844189
1681,283742.005487336
1682,289196.62008177
1683,203868.250486887
1684,172759.161511326
1685,177648.050678876
1686,184331.421321031
1687,157646.604015729
1688,177957.648007874
1689,181022.526359918
1690,175758.062195411
1691,171988.345659356
1692,245843.855498225
1693,156748.397058877
1694,177042.23599515
1695,163557.010201866
1696,259839.169728728
1697,158799.54926101
1698,329033.650861897
1699,354089.231604584
1700,248365.312037909
1701,267198.385371438
1702,282775.653297576
1703,267159.615147592
1704,282892.500054693
1705,248892.923173238
1706,426485.866859813
1707,229464.840929735
1708,210596.098789665
1709,273535.406709423
1710,240669.792407169
1711,239232.891461867
1712,296922.163335987
1713,255712.629309842
1714,232561.900193691
1715,181604.375397497
1716,192779.819939303
1717,182647.185813792
1718,153157.538174937
1719,170812.404986046
1720,252954.810291484
1721,174091.795556625
1722,148409.712298589
1723,170120.740183086
1724,213703.162453702
1725,233682.293901047
1726,186883.411240419
1727,188051.654990917
1728,182989.266723771
1729,156438.233471284
1730,134504.975789602
1731,131830.951841709
1732,123483.524438616
1733,119279.08017185
1734,130049.176843347
1735,133732.592757514
1736,121247.23774783
1737,320902.040285129
1738,217446.426237517
1739,286735.740790637
1740,222883.678188793
1741,176743.177794076
1742,178769.310328581
1743,175489.656208147
1744,284417.710579672
1745,250502.462176685
1746,194822.474044142
1747,189276.577941089
1748,214853.281794708
1749,158130.868461157
1750,148762.368735313
1751,231968.986404623
1752,119691.616794346
1753,163594.360990812
1754,213356.439030893
1755,168382.521142391
1756,120456.826566333
1757,118075.583450278
1758,129008.601073224
1759,135685.737902677
1760,160702.226931987
1761,155310.479030318
1762,158471.785254959
1763,169496.731418168
1764,121269.27567686
1765,187955.1842252
1766,166341.899877916
1767,200219.008673828
1768,131074.26085853
1769,174331.30142116
1770,142357.679306023
1771,128037.594454103
1772,145813.271840563
1773,124341.930268565
1774,161669.530112031
1775,135758.143297684
1776,110912.889173859
1777,92871.8880715317
1778,138217.309160477
1779,101535.181341702
1780,163755.531193687
1781,131429.247084373
1782,100780.672171235
1783,141262.02723975
1784,85828.7081830645
1785,117637.686237
1786,127406.84961489
1787,175651.781254716
1788,70394.8012174158
1789,91372.1339009383
1790,75655.8898997433
1791,203805.415306895
1792,154558.893597365
1793,154948.568123526
1794,145096.378406904
1795,141465.98681952
1796,105911.932285859
1797,123727.609894091
1798,131785.570422821
1799,101551.014417143
1800,118565.359120091
1801,133375.200402449
1802,132779.962410729
1803,158942.890336393
1804,138401.72401273
1805,143343.724704762
1806,145238.693822438
1807,150689.490658944
1808,106994.682704063
1809,112600.414312101
1810,122598.554698975
1811,111104.947535882
1812,111295.023181504
1813,130450.41400037
1814,88237.9417989822
1815,75107.6250043368
