Id,SalePrice
1461,39076.6481863342
1462,41582.2795160119
1463,42159.5157963165
1464,42782.4482236619
1465,46463.3870710153
1466,41897.4238986307
1467,42057.2743553592
1468,41880.3659477669
1469,44908.0695296517
1470,39482.7865123914
1471,45238.79752803
1472,38365.3026177777
1473,38835.8695399198
1474,41676.4896519073
1475,41582.7553901588
1476,54126.9207627967
1477,49172.6550617364
1478,51066.1218732219
1479,51866.7842148139
1480,57865.6073745453
1481,51376.2100006471
1482,47257.8628505724
1483,43451.7395722186
1484,44615.571035319
1485,43712.4643171444
1486,44938.9589000671
1487,52520.7808119642
1488,48978.2865430774
1489,44575.2955832074
1490,44974.6730740972
1491,44891.9263993013
1492,38321.6414042515
1493,42337.8456295436
1494,50911.0520656776
1495,50795.5795649426
1496,47181.3082871604
1497,44923.7043511312
1498,43648.1462522888
1499,43652.3506924937
1500,41940.5591485915
1501,42637.2413431037
1502,43206.7421807994
1503,49452.9432733534
1504,46852.9980866475
1505,46949.5222143035
1506,44983.8527255742
1507,47015.0282675364
1508,43532.2883039516
1509,40789.3236763531
1510,40888.7946785255
1511,40537.5281167506
1512,43219.8474088796
1513,40780.8055249601
1514,43210.2447613877
1515,45487.6384088557
1516,40729.3066902002
1517,41153.2104158852
1518,42643.9104395086
1519,46752.7485927332
1520,39737.238384555
1521,39601.0453280591
1522,41469.5321507467
1523,39242.124969825
1524,39473.1859813442
1525,38868.8091910533
1526,38928.8689367783
1527,37809.4261929182
1528,40256.9073978995
1529,40237.7159845309
1530,42032.5745026987
1531,38912.7227099523
1532,38144.437045198
1533,41761.1545908385
1534,41097.0082212122
1535,41753.3891375094
1536,39150.0573198856
1537,36771.8676280137
1538,44734.5680326139
1539,45743.7370113264
1540,41919.3257816508
1541,40907.7114307475
1542,40968.2257279885
1543,46244.6530301662
1544,37588.5343623303
1545,39632.4417286529
1546,40165.523192266
1547,40379.1406935967
1548,39982.8428114135
1549,39372.7277563293
1550,40556.591780411
1551,39802.8532409405
1552,40205.7250624154
1553,40694.091780738
1554,39224.9136102441
1555,42173.6306216207
1556,38410.9549987039
1557,39968.165221164
1558,38262.1171059487
1559,39055.2258829132
1560,40230.195446871
1561,43895.6465597026
1562,40322.6881505269
1563,39335.3469482087
1564,41693.6236118257
1565,40372.4022597664
1566,45252.6485764865
1567,37186.3803309959
1568,44488.1921424048
1569,40817.8082202118
1570,40500.3160127107
1571,39002.5955810446
1572,40342.9973513121
1573,47219.8402479617
1574,40972.3283195831
1575,45367.1573760203
1576,43461.1057521461
1577,45241.6450608788
1578,40587.9715934221
1579,40868.4835417665
1580,44332.7140399293
1581,40525.622708714
1582,39897.711656569
1583,51146.4433152334
1584,47171.0054193888
1585,41926.162471819
1586,38299.5372306923
1587,38060.0622478297
1588,39914.7995056921
1589,39829.623305223
1590,40073.9642541809
1591,38441.261232839
1592,40683.3819310872
1593,40198.6705385885
1594,40493.7118282118
1595,40178.2807255682
1596,47365.8803633015
1597,43246.5234629659
1598,44064.4655181765
1599,44878.9133534688
1600,45645.2079945463
1601,35321.7358341841
1602,39584.6580586675
1603,37975.4394890683
1604,49166.0902422468
1605,48676.3112698188
1606,42260.5145580191
1607,44918.6063730329
1608,45674.2521829907
1609,44634.5943695036
1610,41060.6922158178
1611,40611.2415928255
1612,43214.7779342278
1613,42355.857385952
1614,39421.9473698765
1615,38155.2062666327
1616,38155.2062666327
1617,38317.6215149381
1618,39889.7601196532
1619,40463.4467785679
1620,44669.2998510928
1621,40449.2871120131
1622,39969.9948604478
1623,49725.201624649
1624,44786.1336776915
1625,39276.0834099191
1626,42047.6092109871
1627,42514.2942840905
1628,48982.6307037763
1629,42950.9180091099
1630,53512.1409748374
1631,46451.0702627975
1632,48992.4882391515
1633,43301.4941775326
1634,42670.8821161348
1635,42459.836993059
1636,42451.6582239565
1637,42998.2542460244
1638,45118.9755886842
1639,43519.2128460658
1640,48475.4438981871
1641,42296.9236318328
1642,45658.5738644644
1643,48243.9710165537
1644,46926.8270028329
1645,43207.2366455525
1646,41149.2074410819
1647,42830.6607857708
1648,40419.7876577747
1649,39607.352835796
1650,39538.7041915254
1651,40041.5689063867
1652,38669.6349395793
1653,38357.510164457
1654,41238.5427255307
1655,42569.8769495379
1656,41224.7801738669
1657,41259.3919078621
1658,41530.8379358704
1659,41400.0642645976
1660,40378.6785936481
1661,59010.224437099
1662,55099.0240875915
1663,54660.5954744545
1664,58087.7658463811
1665,51996.194874565
1666,51113.9193686572
1667,53031.2856596105
1668,51878.1127123677
1669,50613.0864064904
1670,53076.0630520148
1671,47860.1800531425
1672,57211.3093700644
1673,50300.1683194104
1674,48966.1903195426
1675,43578.6444058114
1676,43199.4906811713
1677,45798.2566343891
1678,57104.7965344199
1679,53507.3440733311
1680,53082.9474482855
1681,49621.3619468169
1682,50001.9152839415
1683,45333.2499072258
1684,44314.1574565159
1685,42757.5671430811
1686,45145.7043926193
1687,43743.7410921519
1688,44840.5810522831
1689,45012.5190188578
1690,44435.782960571
1691,43883.2571118637
1692,47903.5148902445
1693,43712.4643171444
1694,41897.4238986307
1695,43055.7425117879
1696,47958.3217567073
1697,42892.3425282846
1698,51937.0707040422
1699,52213.7425025288
1700,47153.7790132742
1701,49281.7122028567
1702,49582.5725685758
1703,49315.7510138408
1704,49518.1169061427
1705,47444.0917731517
1706,57384.0914969488
1707,46312.4438604935
1708,45597.3928580384
1709,49926.724089802
1710,47215.7875104906
1711,47613.8871959466
1712,51224.7415733197
1713,47963.1700834506
1714,46939.6728458087
1715,44910.8105843418
