Id,SalePrice
1461,121149.223115045
1462,136981.532813214
1463,173914.132018556
1464,187246.195422947
1465,196616.692002838
1466,179744.770302158
1467,171670.840124178
1468,180460.772903363
1469,198594.218952874
1470,123953.498594572
1471,209544.799519341
1472,105169.801994581
1473,106643.470207695
1474,172542.608361618
1475,133618.066764078
1476,405483.099712752
1477,252413.253096222
1478,340163.749149581
1479,345007.917179811
1480,501722.675332161
1481,330462.273108283
1482,219687.163634152
1483,195675.230703878
1484,190211.530172638
1485,168709.183922771
1486,206203.925141012
1487,342354.835243407
1488,257425.802634475
1489,204935.644040532
1490,201166.953974927
1491,186913.343438185
1492,90097.290809227
1493,193164.26867296
1494,307129.952035393
1495,310815.72988241
1496,237037.97180155
1497,195510.070228343
1498,163521.566666631
1499,164330.743094511
1500,155669.482034384
1501,170144.930656377
1502,152969.054367922
1503,260167.515549705
1504,221342.689236214
1505,224800.488068084
1506,171651.963883726
1507,232312.13544501
1508,180398.919413358
1509,158162.574436994
1510,143127.096137935
1511,146317.595192545
1512,165457.87006015
1513,155594.006799759
1514,146636.225859128
1515,206587.182188016
1516,152508.273414046
1517,147660.917101346
1518,144353.686788093
1519,226444.983639563
1520,140667.768395203
1521,138931.449999184
1522,168521.869907646
1523,122777.448057933
1524,103799.086737979
1525,127861.536945369
1526,130818.771497166
1527,101579.497475415
1528,121815.588428967
1529,137347.390105711
1530,173036.10310342
1531,128680.155049734
1532,100287.755957268
1533,139459.318061433
1534,131318.653442218
1535,162141.127738149
1536,115730.544868571
1537,104955.283613466
1538,164908.877352161
1539,189868.049083895
1540,122812.295551275
1541,141202.452398631
1542,144950.444550128
1543,198613.125452989
1544,87318.0762535498
1545,106154.693356362
1546,130144.774912353
1547,139133.334914199
1548,122429.733329068
1549,108560.624166425
1550,148279.419736598
1551,125506.19480589
1552,145710.829093132
1553,137108.462244564
1554,113464.934432689
1555,165323.124718483
1556,100171.962993919
1557,131599.448823601
1558,102250.628501002
1559,114162.359545978
1560,148668.702037602
1561,141974.045211312
1562,129331.993997483
1563,116514.382904334
1564,167039.626532932
1565,159889.488141035
1566,203704.083148754
1567,87995.3179341769
1568,205214.823793976
1569,145288.542675296
1570,128603.145658661
1571,117126.588207139
1572,146689.845550695
1573,234973.73852458
1574,140389.686991004
1575,217653.76410298
1576,224745.772586103
1577,206170.728845254
1578,124122.129692089
1579,147729.502512633
1580,184886.386333557
1581,138391.551623285
1582,119674.901508368
1583,333701.87148521
1584,236954.829694585
1585,141376.845198716
1586,83258.2750636511
1587,106188.763266742
1588,144555.349008052
1589,103791.3516239
1590,131582.211217159
1591,109706.139313898
1592,146690.93972835
1593,124457.776514463
1594,129932.074923214
1595,139309.684528691
1596,238167.982978902
1597,156515.712404553
1598,164595.969851911
1599,177483.761198475
1600,187117.613623409
1601,84000.2487886836
1602,114641.7602229
1603,92582.8173564656
1604,267481.081153274
1605,257589.493808803
1606,176922.785385147
1607,179273.472529846
1608,223455.093807268
1609,205578.740296947
1610,154046.782195361
1611,153650.089934653
1612,188838.058697498
1613,176796.806466196
1614,121213.918353613
1615,93132.333482083
1616,93132.333482083
1617,89121.818015729
1618,126325.692703935
1619,130730.372105977
1620,170354.83401869
1621,140730.802453498
1622,142737.527201791
1623,295774.501565611
1624,196544.059353174
1625,128917.337102784
1626,173181.125147544
1627,180109.274015865
1628,284184.563525939
1629,169060.034866027
1630,319592.430866329
1631,210429.723298136
1632,261326.758741613
1633,168200.714785319
1634,185682.549501009
1635,176141.662032209
1636,180056.515968959
1637,170304.022581945
1638,207693.081511147
1639,191822.040145739
1640,231234.963457056
1641,177026.311425026
1642,230857.362885868
1643,237424.149232471
1644,216297.573039782
1645,183363.176727486
1646,164598.27958351
1647,168026.377919789
1648,146727.75931702
1649,134295.797294807
1650,113677.961139087
1651,124267.127118153
1652,106681.05250578
1653,106512.781907782
1654,159052.704978329
1655,155265.123419901
1656,159295.406357885
1657,155698.378351701
1658,167585.869014996
1659,128714.047476266
1660,156992.149010894
1661,419985.80013487
1662,399428.997707205
1663,427745.45220532
1664,510423.006299489
1665,369912.975455772
1666,320327.997996074
1667,349668.023595241
1668,369912.975455772
1669,308205.016715204
1670,375424.943445403
1671,247010.007624095
1672,429661.303795207
1673,297771.92267769
1674,263541.300162346
1675,198631.763138548
1676,194923.744297629
1677,224926.678414803
1678,459516.141050547
1679,390375.898291704
1680,308510.610974708
1681,278632.465708287
1682,275179.575333864
1683,211056.077291834
1684,175585.023899783
1685,173538.781696387
1686,183911.599858731
1687,168864.885823264
1688,195463.871984837
1689,186823.833394396
1690,180198.13861478
1691,177828.267638749
1692,253907.92875219
1693,155265.459227224
1694,180417.058448136
1695,167461.242537328
1696,264762.676213314
1697,167461.242537328
1698,349141.645702117
1699,377039.779348566
1700,237250.79097978
1701,268606.273749394
1702,274439.283029136
1703,285792.334583476
1704,307012.672433687
1705,224267.402241756
1706,493801.365776526
1707,230082.220002387
1708,225556.826650701
1709,281876.936217457
1710,232187.752539321
1711,226538.133285569
1712,304824.420307127
1713,290423.876265613
1714,220514.74914242
1715,187107.302089456
1716,185879.798746869
1717,174277.344653058
1718,147843.676713514
1719,199312.12020912
1720,247089.768375411
1721,173138.958856097
1722,133640.59158238
1723,159291.630206476
1724,225404.804405624
1725,232591.705922626
1726,185216.019870493
1727,184288.78714879
1728,187226.795867903
1729,154834.252737575
1730,141601.137477016
1731,131881.911437781
1732,123971.793138232
1733,121395.440726441
1734,136340.709696477
1735,133802.151871953
1736,121689.183806335
1737,326516.070698352
1738,221702.110702372
1739,318445.045358523
1740,237155.01749439
1741,190935.413247384
1742,170144.930656377
1743,167601.949055294
1744,289195.100117385
1745,217959.80870167
1746,206488.218984713
1747,209446.349160618
1748,228760.532558651
1749,160346.602132842
1750,144837.300996893
1751,242366.202051432
1752,120184.026876205
1753,157267.440639341
1754,196154.372188069
1755,174962.533726563
1756,127981.294997626
1757,117681.805433616
1758,141355.662020237
1759,155260.755346713
1760,171674.325015633
1761,154853.97207039
1762,162264.082958636
1763,181777.920342943
1764,126566.425756526
1765,173403.668532869
1766,166357.656435667
1767,227845.777727304
1768,136629.572436277
1769,187661.83249313
1770,148069.006745638
1771,128683.141976203
1772,133224.730120605
1773,141725.389022844
1774,156190.027612236
1775,134551.743813949
1776,119299.23342947
1777,89259.8079686758
1778,133990.241885998
1779,106802.057842377
1780,170951.756970511
1781,138712.019513865
1782,96728.5024273925
1783,136539.122920019
1784,97276.7335205796
1785,110122.360478109
1786,137325.451924338
1787,172552.510996851
1788,71319.15824668
1789,97419.7578688021
1790,86374.7235808475
1791,172533.053004345
1792,147362.37573279
1793,166647.506263126
1794,148733.484985995
1795,131485.436170254
1796,111479.756216604
1797,121260.779935403
1798,134398.012142537
1799,107660.106360155
1800,120994.096624665
1801,129481.026789585
1802,125231.422358233
1803,160535.83284927
1804,138068.424104156
1805,138619.136182948
1806,143696.935860234
1807,132636.908667997
1808,108277.202054954
1809,118471.329520335
1810,136502.823658255
1811,100670.781411823
1812,108679.996837282
1813,121163.684659359
1814,96069.2983053726
1815,79532.9535951604
1816,97987.5314384476
1817,108226.695146708
1818,123677.047315513
1819,133958.078645289
1820,98026.3100971681
1821,110222.579081848
1822,150495.729474329
1823,75878.3701181908
1824,141240.607538134
1825,118203.944571167
1826,101150.609460054
1827,108186.965428316
1828,139387.666762129
1829,110044.177704839
1830,136441.839014137
1831,162317.543065617
1832,128187.767102076
1833,138563.185438905
1834,133180.434557565
1835,150439.432500492
1836,133198.995298095
1837,92551.7321024565
1838,120520.427291808
1839,96318.201685829
1840,148732.53261257
1841,141905.376858905
1842,104859.341727376
1843,139506.196129972
1844,122042.1129912
1845,133507.689087792
1846,160530.849010635
1847,140360.584139439
1848,66992.9702155116
1849,104984.443370574
1850,125564.641634472
1851,141906.191266956
1852,124854.21533439
1853,144036.684807925
1854,173274.208059731
1855,159668.255810057
1856,221199.556991571
1857,143532.584274156
1858,146055.210236699
1859,123527.878839726
1860,165118.71820584
1861,121892.182556306
1862,243279.690132947
1863,243279.690132947
1864,243279.690132947
1865,342995.241257266
1866,362706.506883243
1867,253680.215276602
1868,313888.172106547
1869,203222.55792418
1870,220966.663989521
1871,250854.890607153
1872,173910.838594842
1873,235470.466609742
1874,134256.3172879
1875,192424.997971672
1876,187279.221379155
1877,206381.683266952
1878,223214.781616822
1879,118490.68953954
1880,129032.131136703
1881,232199.073500547
1882,253094.501474749
1883,198290.500789844
1884,201010.426023509
1885,247077.839228105
1886,278551.516869748
1887,207304.913189576
1888,280924.831545568
1889,171056.094534397
1890,122860.024052097
1891,142806.238300882
1892,112695.033996123
1893,138254.385881237
1894,131791.224802329
1895,140194.101097205
1896,117435.695990469
1897,127230.93648497
1898,112351.890936848
1899,169701.011975419
1900,133548.873013811
1901,144384.082304642
1902,134736.897262217
1903,217227.153991984
1904,133596.175951618
1905,179657.83956452
1906,162036.719963705
1907,186711.696891958
1908,126528.019962769
1909,155348.708960705
1910,136735.209861439
1911,186376.065594017
1912,288529.180647217
1913,147280.79224743
1914,86543.2648251906
1915,294972.414704393
1916,72064.9814313003
1917,266479.859913817
1918,125906.305527944
1919,156890.75490839
1920,169504.228180535
1921,450990.921156733
1922,336075.517400032
1923,215811.151340166
1924,221305.631169948
1925,205740.637047157
1926,389320.703954547
1927,129291.731762081
1928,167347.064968043
1929,105831.026903567
1930,131857.10067574
1931,142757.018731815
1932,137663.883380696
1933,161839.736450245
1934,179938.243006384
1935,172889.24453943
1936,174323.110136276
1937,181949.516300666
1938,187784.635301186
1939,267184.567033033
1940,196616.692002838
1941,181200.079312156
1942,181392.807811683
1943,202455.352851307
1944,346231.122324569
1945,401632.686590973
1946,182456.849711875
1947,299449.873319711
1948,170342.788971321
1949,269917.582954231
1950,178703.973125268
1951,272200.739006683
1952,251237.246735939
1953,175009.868002449
1954,183980.616938846
1955,137529.837170653
1956,294196.425380645
1957,165594.431350279
1958,313635.779710081
1959,145910.597807733
1960,101715.919787114
1961,120193.536321788
1962,106681.05250578
1963,107310.731157168
1964,119485.921741168
1965,157142.022765219
1966,156430.380075015
1967,262431.742685235
1968,388896.900623392
1969,387443.141859432
1970,417526.08318316
1971,438924.463729525
1972,384027.568697444
1973,284722.091584277
1974,314754.505265163
1975,502195.037721846
1976,265840.593465017
1977,332992.836166146
1978,335285.956894754
1979,398714.756139358
1980,206009.598775614
1981,361759.123456569
1982,228383.021064297
1983,228383.021064297
1984,177576.906772198
1985,235206.62570367
1986,248744.055772754
1987,190577.746324381
1988,177115.558162561
1989,205444.321927006
1990,234651.904053617
1991,224926.678414803
1992,219651.362788115
1993,184105.795230379
1994,244466.41657322
1995,185620.809205446
1996,266599.952138456
1997,379225.01740115
1998,338206.54582001
1999,250234.028076998
2000,363528.210571323
2001,266725.576453042
2002,239767.401309548
2003,286458.82563687
2004,253719.017495896
2005,240659.774326401
2006,229139.132433437
2007,302330.282230336
2008,202191.489428807
2009,186771.96793671
2010,188428.798060954
2011,153052.422966517
2012,200358.202002898
2013,182461.998450764
2014,187308.150982771
2015,199798.448893749
2016,186953.553691692
2017,193768.597751342
2018,134070.741999072
2019,121100.383547152
2020,115941.013084694
2021,117964.344683305
2022,179600.549359154
2023,153845.876847647
2024,241016.358236653
2025,321597.384038774
2026,183577.994451202
2027,154518.989971327
2028,170208.048121668
2029,162226.597043758
2030,284289.966104061
2031,226351.856876529
2032,260909.238662841
2033,273495.635343479
2034,162599.545119267
2035,196529.412878253
2036,193486.599163101
2037,198055.761851762
2038,300936.151513472
2039,212844.019257197
2040,320971.36939177
2041,268733.369758129
2042,204705.612526802
2043,166797.865496535
2044,182337.099418026
2045,224385.039282671
2046,152770.152956265
2047,146253.580580511
2048,138296.671351655
2049,145402.828632296
2050,161608.536980193
2051,104284.788783181
2052,138726.992272626
2053,141365.399773206
2054,97148.2503751837
2055,161565.171242505
2056,129440.700524012
2057,126360.127021062
2058,208971.203105083
2059,150268.69741422
2060,149060.630955919
2061,164865.920328724
2062,136777.447632992
2063,110012.713304474
2064,129116.40052329
2065,120903.12809733
2066,166552.931546901
2067,115079.086110692
2068,151445.185491109
2069,89702.3662201545
2070,104977.944648224
2071,96736.3058912985
2072,141975.986720862
2073,147131.420829509
2074,190566.348400126
2075,136841.385718573
2076,124822.378731226
2077,127574.753224463
2078,138203.771943306
2079,128600.178109407
